timestamp,open,high,low,close,volume
2024-12-29 10:05:00,4.23370000,4.24600000,4.23240000,4.23870000,47232.80000000
2024-12-29 10:10:00,4.23870000,4.24410000,4.23330000,4.23860000,52541.10000000
2024-12-29 10:15:00,4.23870000,4.24350000,4.23720000,4.23840000,23849.80000000
2024-12-29 10:20:00,4.23830000,4.24690000,4.23660000,4.24660000,27708.80000000
2024-12-29 10:25:00,4.24660000,4.24930000,4.23570000,4.23710000,39523.80000000
2024-12-29 10:30:00,4.23710000,4.24070000,4.22610000,4.23320000,89475.40000000
2024-12-29 10:35:00,4.23320000,4.23500000,4.22390000,4.22730000,44743.80000000
2024-12-29 10:40:00,4.22730000,4.23850000,4.22730000,4.23000000,38792.60000000
2024-12-29 10:45:00,4.23010000,4.23290000,4.21780000,4.21850000,29606.20000000
2024-12-29 10:50:00,4.21840000,4.22340000,4.20710000,4.20910000,96268.20000000
2024-12-29 10:55:00,4.20910000,4.21000000,4.20500000,4.20600000,49016.60000000
2024-12-29 11:00:00,4.20600000,4.21160000,4.19590000,4.19720000,129666.30000000
2024-12-29 11:05:00,4.19710000,4.20410000,4.19660000,4.20010000,43168.00000000
2024-12-29 11:10:00,4.20000000,4.20220000,4.19370000,4.19460000,27454.10000000
2024-12-29 11:15:00,4.19470000,4.19800000,4.18930000,4.19800000,133141.60000000
2024-12-29 11:20:00,4.19790000,4.19810000,4.19090000,4.19450000,26734.10000000
2024-12-29 11:25:00,4.19460000,4.19870000,4.18760000,4.19850000,47904.10000000
2024-12-29 11:30:00,4.19850000,4.20880000,4.19840000,4.20830000,52390.20000000
2024-12-29 11:35:00,4.20820000,4.22050000,4.20610000,4.21890000,206470.60000000
2024-12-29 11:40:00,4.21880000,4.22300000,4.21370000,4.22080000,55976.90000000
2024-12-29 11:45:00,4.22070000,4.22410000,4.21730000,4.21740000,53576.70000000
2024-12-29 11:50:00,4.21730000,4.22310000,4.20880000,4.21270000,46648.40000000
2024-12-29 11:55:00,4.21270000,4.21380000,4.20810000,4.21080000,49114.40000000
2024-12-29 12:00:00,4.21090000,4.21290000,4.19910000,4.20570000,55466.80000000
2024-12-29 12:05:00,4.20580000,4.21670000,4.20580000,4.21070000,35813.00000000
2024-12-29 12:10:00,4.21070000,4.21230000,4.20270000,4.20830000,32317.80000000
2024-12-29 12:15:00,4.20830000,4.21180000,4.20560000,4.20620000,41398.60000000
2024-12-29 12:20:00,4.20610000,4.20990000,4.19680000,4.19690000,51482.20000000
2024-12-29 12:25:00,4.19690000,4.19690000,4.18420000,4.18450000,66126.90000000
2024-12-29 12:30:00,4.18440000,4.18890000,4.17610000,4.17840000,160931.10000000
2024-12-29 12:35:00,4.17850000,4.18690000,4.17690000,4.18070000,63592.00000000
2024-12-29 12:40:00,4.18070000,4.19290000,4.18010000,4.18840000,87098.10000000
2024-12-29 12:45:00,4.18850000,4.20000000,4.18320000,4.18870000,164313.70000000
2024-12-29 12:50:00,4.18870000,4.19160000,4.18780000,4.18950000,45419.90000000
2024-12-29 12:55:00,4.18950000,4.19050000,4.17630000,4.17960000,63504.00000000
2024-12-29 13:00:00,4.17960000,4.18600000,4.17180000,4.18580000,102280.40000000
2024-12-29 13:05:00,4.18580000,4.18810000,4.17500000,4.17500000,46552.40000000
2024-12-29 13:10:00,4.17500000,4.19120000,4.17380000,4.19120000,67811.40000000
2024-12-29 13:15:00,4.19130000,4.20770000,4.18330000,4.20700000,81091.60000000
2024-12-29 13:20:00,4.20700000,4.20730000,4.19760000,4.20250000,32490.10000000
2024-12-29 13:25:00,4.20260000,4.20300000,4.18950000,4.19100000,200132.00000000
2024-12-29 13:30:00,4.19100000,4.19370000,4.17880000,4.19110000,70907.60000000
2024-12-29 13:35:00,4.19110000,4.20910000,4.19100000,4.20910000,58685.10000000
2024-12-29 13:40:00,4.20910000,4.21210000,4.20050000,4.20690000,124899.70000000
2024-12-29 13:45:00,4.20690000,4.22240000,4.20690000,4.22130000,118114.20000000
2024-12-29 13:50:00,4.22120000,4.23480000,4.21260000,4.23130000,116055.10000000
2024-12-29 13:55:00,4.23130000,4.23290000,4.22320000,4.22420000,64281.00000000
2024-12-29 14:00:00,4.22410000,4.24140000,4.21700000,4.23630000,146467.80000000
2024-12-29 14:05:00,4.23640000,4.25820000,4.23610000,4.25200000,303252.00000000
2024-12-29 14:10:00,4.25190000,4.26220000,4.23790000,4.23940000,145383.20000000
2024-12-29 14:15:00,4.23930000,4.24180000,4.20910000,4.21350000,293205.10000000
2024-12-29 14:20:00,4.21350000,4.21490000,4.19020000,4.19180000,478849.80000000
2024-12-29 14:25:00,4.19180000,4.20080000,4.18420000,4.19800000,139193.50000000
2024-12-29 14:30:00,4.19790000,4.19790000,4.16200000,4.16860000,396582.00000000
2024-12-29 14:35:00,4.16860000,4.18070000,4.16050000,4.16050000,328017.40000000
2024-12-29 14:40:00,4.16060000,4.16870000,4.15450000,4.16400000,187267.10000000
2024-12-29 14:45:00,4.16400000,4.16900000,4.15140000,4.16040000,187112.70000000
2024-12-29 14:50:00,4.16010000,4.18460000,4.15830000,4.17370000,142286.70000000
2024-12-29 14:55:00,4.17350000,4.17350000,4.16410000,4.16450000,64659.00000000
2024-12-29 15:00:00,4.16430000,4.17880000,4.15390000,4.15430000,105184.30000000
2024-12-29 15:05:00,4.15380000,4.15540000,4.13910000,4.13960000,239427.80000000
2024-12-29 15:10:00,4.13960000,4.14750000,4.13500000,4.14290000,180903.80000000
2024-12-29 15:15:00,4.14290000,4.16000000,4.14200000,4.15670000,88612.40000000
2024-12-29 15:20:00,4.15680000,4.16060000,4.14690000,4.15720000,67110.10000000
2024-12-29 15:25:00,4.15730000,4.16060000,4.15350000,4.15720000,47242.30000000
2024-12-29 15:30:00,4.15720000,4.17520000,4.15690000,4.16860000,138593.00000000
2024-12-29 15:35:00,4.16830000,4.16830000,4.15970000,4.15990000,39699.80000000
2024-12-29 15:40:00,4.16000000,4.16440000,4.15480000,4.16320000,47537.20000000
2024-12-29 15:45:00,4.16320000,4.17010000,4.14820000,4.16570000,80522.80000000
2024-12-29 15:50:00,4.16570000,4.18320000,4.16570000,4.17670000,289088.50000000
2024-12-29 15:55:00,4.17660000,4.18170000,4.16620000,4.16670000,34470.10000000
2024-12-29 16:00:00,4.16680000,4.17910000,4.16270000,4.16320000,50242.40000000
2024-12-29 16:05:00,4.16310000,4.16350000,4.14890000,4.15370000,112898.80000000
2024-12-29 16:10:00,4.15360000,4.15410000,4.12530000,4.12650000,306647.90000000
2024-12-29 16:15:00,4.12650000,4.12740000,4.11170000,4.12020000,265376.60000000
2024-12-29 16:20:00,4.12000000,4.12940000,4.11350000,4.12120000,186118.00000000
2024-12-29 16:25:00,4.12120000,4.12630000,4.11000000,4.12330000,277831.70000000
2024-12-29 16:30:00,4.12330000,4.13120000,4.11630000,4.12370000,131233.20000000
2024-12-29 16:35:00,4.12370000,4.12840000,4.11730000,4.12010000,143934.90000000
2024-12-29 16:40:00,4.12020000,4.13520000,4.12020000,4.12960000,120711.10000000
2024-12-29 16:45:00,4.12960000,4.13280000,4.12070000,4.12680000,78365.10000000
2024-12-29 16:50:00,4.12680000,4.12890000,4.12120000,4.12190000,40683.80000000
2024-12-29 16:55:00,4.12190000,4.12460000,4.10620000,4.10830000,120930.60000000
2024-12-29 17:00:00,4.10830000,4.10840000,4.09210000,4.09600000,272505.40000000
2024-12-29 17:05:00,4.09600000,4.11840000,4.09000000,4.11840000,145696.90000000
2024-12-29 17:10:00,4.11830000,4.13880000,4.11720000,4.13500000,168578.80000000
2024-12-29 17:15:00,4.13510000,4.13790000,4.11830000,4.12570000,67454.50000000
2024-12-29 17:20:00,4.12570000,4.13470000,4.12010000,4.12520000,62220.00000000
2024-12-29 17:25:00,4.12530000,4.12760000,4.10980000,4.11910000,138240.00000000
2024-12-29 17:30:00,4.11900000,4.12600000,4.11690000,4.12440000,75012.60000000
2024-12-29 17:35:00,4.12440000,4.13500000,4.12330000,4.12990000,56425.00000000
2024-12-29 17:40:00,4.13010000,4.14360000,4.12520000,4.13500000,171664.00000000
2024-12-29 17:45:00,4.13510000,4.14080000,4.12170000,4.12400000,31899.60000000
2024-12-29 17:50:00,4.12410000,4.12660000,4.12000000,4.12340000,35337.70000000
2024-12-29 17:55:00,4.12340000,4.12900000,4.12010000,4.12850000,17986.70000000
2024-12-29 18:00:00,4.12850000,4.12970000,4.11360000,4.11740000,88037.60000000
2024-12-29 18:05:00,4.11730000,4.12830000,4.11730000,4.12150000,32721.40000000
2024-12-29 18:10:00,4.12140000,4.12500000,4.11690000,4.12500000,70312.30000000
2024-12-29 18:15:00,4.12490000,4.13320000,4.11510000,4.12790000,68178.50000000
2024-12-29 18:20:00,4.12800000,4.12800000,4.11680000,4.12300000,29989.10000000
2024-12-29 18:25:00,4.12350000,4.12690000,4.11620000,4.11690000,43262.10000000
2024-12-29 18:30:00,4.11680000,4.11880000,4.10460000,4.11730000,116942.40000000
2024-12-29 18:35:00,4.11730000,4.12870000,4.11670000,4.12640000,77532.60000000
2024-12-29 18:40:00,4.12640000,4.13300000,4.12400000,4.13170000,57437.10000000
2024-12-29 18:45:00,4.13160000,4.14090000,4.12370000,4.13850000,82621.50000000
2024-12-29 18:50:00,4.13850000,4.14270000,4.12740000,4.12740000,71460.90000000
2024-12-29 18:55:00,4.12730000,4.12790000,4.12000000,4.12520000,124626.00000000
2024-12-29 19:00:00,4.12510000,4.13200000,4.12080000,4.12270000,25233.20000000
2024-12-29 19:05:00,4.12280000,4.12860000,4.12060000,4.12060000,38087.10000000
2024-12-29 19:10:00,4.12100000,4.12670000,4.11740000,4.11760000,49439.00000000
2024-12-29 19:15:00,4.11760000,4.12550000,4.11630000,4.12180000,27736.60000000
2024-12-29 19:20:00,4.12180000,4.12680000,4.11780000,4.11780000,41527.00000000
2024-12-29 19:25:00,4.11770000,4.12010000,4.11550000,4.11800000,26712.50000000
2024-12-29 19:30:00,4.11810000,4.12320000,4.11480000,4.11520000,17689.60000000
2024-12-29 19:35:00,4.11510000,4.11680000,4.10960000,4.11190000,70974.90000000
2024-12-29 19:40:00,4.11200000,4.11210000,4.10310000,4.11070000,222544.20000000
2024-12-29 19:45:00,4.11070000,4.12070000,4.11040000,4.11810000,52239.90000000
2024-12-29 19:50:00,4.11800000,4.12600000,4.11610000,4.12060000,38199.50000000
2024-12-29 19:55:00,4.12080000,4.12400000,4.11470000,4.11510000,20349.30000000
2024-12-29 20:00:00,4.11500000,4.11540000,4.09640000,4.09640000,163980.40000000
2024-12-29 20:05:00,4.09620000,4.09840000,4.08960000,4.09630000,160487.00000000
2024-12-29 20:10:00,4.09610000,4.10330000,4.09170000,4.10170000,127046.90000000
2024-12-29 20:15:00,4.10160000,4.10160000,4.08710000,4.08870000,71052.70000000
2024-12-29 20:20:00,4.08870000,4.09000000,4.06980000,4.07560000,485351.00000000
2024-12-29 20:25:00,4.07560000,4.08350000,4.06980000,4.07870000,271088.70000000
2024-12-29 20:30:00,4.07870000,4.07870000,4.05990000,4.06020000,366013.60000000
2024-12-29 20:35:00,4.06030000,4.06890000,4.05570000,4.06680000,88132.40000000
2024-12-29 20:40:00,4.06690000,4.08500000,4.06690000,4.08370000,64195.00000000
2024-12-29 20:45:00,4.08370000,4.10780000,4.08290000,4.09980000,408585.60000000
2024-12-29 20:50:00,4.09990000,4.10510000,4.09800000,4.10340000,59441.20000000
2024-12-29 20:55:00,4.10330000,4.11690000,4.10160000,4.11650000,126957.90000000
2024-12-29 21:00:00,4.11650000,4.14320000,4.11320000,4.14140000,174807.80000000
2024-12-29 21:05:00,4.14140000,4.14140000,4.12140000,4.12230000,112362.90000000
2024-12-29 21:10:00,4.12220000,4.12220000,4.10540000,4.11080000,118301.10000000
2024-12-29 21:15:00,4.11080000,4.11360000,4.09570000,4.10590000,72621.10000000
2024-12-29 21:20:00,4.10590000,4.11220000,4.10030000,4.10670000,70399.60000000
2024-12-29 21:25:00,4.10660000,4.12900000,4.10550000,4.12630000,81975.20000000
2024-12-29 21:30:00,4.12640000,4.12780000,4.11790000,4.12050000,34267.00000000
2024-12-29 21:35:00,4.12050000,4.12080000,4.10970000,4.11100000,28953.10000000
2024-12-29 21:40:00,4.11080000,4.11220000,4.10830000,4.11020000,21300.00000000
2024-12-29 21:45:00,4.11020000,4.11090000,4.09240000,4.09260000,97442.00000000
2024-12-29 21:50:00,4.09260000,4.09550000,4.08140000,4.09260000,283885.30000000
2024-12-29 21:55:00,4.09270000,4.10000000,4.09210000,4.09220000,71623.90000000
2024-12-29 22:00:00,4.09200000,4.09200000,4.07870000,4.08000000,147018.30000000
2024-12-29 22:05:00,4.07990000,4.08460000,4.06600000,4.06710000,152219.60000000
2024-12-29 22:10:00,4.06690000,4.07070000,4.05520000,4.06410000,171599.70000000
2024-12-29 22:15:00,4.06400000,4.06770000,4.05270000,4.06210000,69079.30000000
2024-12-29 22:20:00,4.06210000,4.06360000,4.05370000,4.05990000,87983.00000000
2024-12-29 22:25:00,4.06000000,4.08190000,4.06000000,4.07950000,124964.60000000
2024-12-29 22:30:00,4.07940000,4.09610000,4.07700000,4.09170000,135439.90000000
2024-12-29 22:35:00,4.09180000,4.09260000,4.07840000,4.08470000,60723.70000000
2024-12-29 22:40:00,4.08480000,4.10380000,4.08250000,4.10280000,124747.90000000
2024-12-29 22:45:00,4.10270000,4.10410000,4.09360000,4.09980000,34654.30000000
2024-12-29 22:50:00,4.09980000,4.10340000,4.07630000,4.07930000,61101.70000000
2024-12-29 22:55:00,4.07930000,4.08240000,4.06820000,4.07930000,147377.80000000
2024-12-29 23:00:00,4.07940000,4.08990000,4.07790000,4.08400000,67145.30000000
2024-12-29 23:05:00,4.08390000,4.08670000,4.07360000,4.07450000,74610.20000000
2024-12-29 23:10:00,4.07450000,4.08240000,4.06170000,4.06220000,102285.20000000
2024-12-29 23:15:00,4.06220000,4.07290000,4.06200000,4.06720000,90898.70000000
2024-12-29 23:20:00,4.06730000,4.08160000,4.06240000,4.06900000,74671.80000000
2024-12-29 23:25:00,4.06890000,4.08740000,4.06780000,4.08630000,71069.30000000
2024-12-29 23:30:00,4.08630000,4.10150000,4.08380000,4.10150000,92509.20000000
2024-12-29 23:35:00,4.10140000,4.11200000,4.09890000,4.10860000,72893.60000000
2024-12-29 23:40:00,4.10860000,4.11020000,4.09930000,4.10180000,37942.10000000
2024-12-29 23:45:00,4.10180000,4.11550000,4.10080000,4.11370000,69146.10000000
2024-12-29 23:50:00,4.11360000,4.11360000,4.10490000,4.10950000,49328.50000000
2024-12-29 23:55:00,4.10950000,4.10950000,4.08950000,4.09210000,140967.20000000
2024-12-30 00:00:00,4.09220000,4.09920000,4.07630000,4.08920000,133584.30000000
2024-12-30 00:05:00,4.08930000,4.10900000,4.08880000,4.10700000,88009.10000000
2024-12-30 00:10:00,4.10690000,4.10830000,4.09760000,4.10620000,42146.80000000
2024-12-30 00:15:00,4.10610000,4.13300000,4.10460000,4.12390000,154421.60000000
2024-12-30 00:20:00,4.12400000,4.12430000,4.11070000,4.11240000,68375.50000000
2024-12-30 00:25:00,4.11230000,4.12080000,4.10840000,4.10910000,63234.20000000
2024-12-30 00:30:00,4.10910000,4.11000000,4.09960000,4.10330000,56143.10000000
2024-12-30 00:35:00,4.10310000,4.10880000,4.09280000,4.09940000,74648.30000000
2024-12-30 00:40:00,4.09940000,4.10230000,4.09330000,4.09740000,35874.60000000
2024-12-30 00:45:00,4.09710000,4.10460000,4.09710000,4.10330000,19262.40000000
2024-12-30 00:50:00,4.10310000,4.12420000,4.09840000,4.11160000,115217.50000000
2024-12-30 00:55:00,4.11150000,4.11360000,4.10040000,4.10210000,52830.20000000
2024-12-30 01:00:00,4.10220000,4.12760000,4.10220000,4.10470000,84947.20000000
2024-12-30 01:05:00,4.10480000,4.12530000,4.10240000,4.11220000,75704.10000000
2024-12-30 01:10:00,4.11210000,4.11670000,4.10370000,4.10410000,53525.50000000
2024-12-30 01:15:00,4.10400000,4.16040000,4.10360000,4.16010000,303687.70000000
2024-12-30 01:20:00,4.16010000,4.16340000,4.14330000,4.14410000,197514.40000000
2024-12-30 01:25:00,4.14400000,4.16540000,4.13350000,4.16540000,187474.30000000
2024-12-30 01:30:00,4.16560000,4.17480000,4.15750000,4.17210000,233658.40000000
2024-12-30 01:35:00,4.17220000,4.19950000,4.16860000,4.18200000,373128.00000000
2024-12-30 01:40:00,4.18200000,4.18980000,4.16770000,4.16880000,106612.80000000
2024-12-30 01:45:00,4.16890000,4.16910000,4.15340000,4.15870000,198097.90000000
2024-12-30 01:50:00,4.15880000,4.17640000,4.15200000,4.17270000,79905.10000000
2024-12-30 01:55:00,4.17270000,4.18610000,4.16650000,4.17740000,181543.40000000
2024-12-30 02:00:00,4.17730000,4.18870000,4.16570000,4.16570000,85588.20000000
2024-12-30 02:05:00,4.16580000,4.16990000,4.15240000,4.15300000,90202.50000000
2024-12-30 02:10:00,4.15290000,4.15750000,4.14530000,4.14820000,97378.60000000
2024-12-30 02:15:00,4.14810000,4.15900000,4.13970000,4.14250000,75076.40000000
2024-12-30 02:20:00,4.14250000,4.14860000,4.12380000,4.13160000,254883.50000000
2024-12-30 02:25:00,4.13160000,4.13450000,4.12630000,4.13180000,56151.80000000
2024-12-30 02:30:00,4.13190000,4.14190000,4.12690000,4.13840000,80574.20000000
2024-12-30 02:35:00,4.13840000,4.15840000,4.13610000,4.15100000,77714.00000000
2024-12-30 02:40:00,4.15090000,4.15860000,4.14640000,4.15460000,48195.80000000
2024-12-30 02:45:00,4.15460000,4.16650000,4.15270000,4.16510000,105436.50000000
2024-12-30 02:50:00,4.16510000,4.16530000,4.14910000,4.16030000,58261.50000000
2024-12-30 02:55:00,4.16020000,4.17520000,4.15880000,4.16820000,184656.70000000
2024-12-30 03:00:00,4.16820000,4.16870000,4.15270000,4.16630000,93045.60000000
2024-12-30 03:05:00,4.16630000,4.18120000,4.16550000,4.17190000,102167.10000000
2024-12-30 03:10:00,4.17200000,4.17360000,4.16350000,4.16550000,33854.80000000
2024-12-30 03:15:00,4.16550000,4.17190000,4.16130000,4.16130000,98127.40000000
2024-12-30 03:20:00,4.16140000,4.16910000,4.15560000,4.15990000,42155.50000000
2024-12-30 03:25:00,4.15990000,4.16540000,4.15410000,4.15410000,34432.50000000
2024-12-30 03:30:00,4.15410000,4.15750000,4.14300000,4.14640000,72113.20000000
2024-12-30 03:35:00,4.14640000,4.14730000,4.13820000,4.14030000,58634.00000000
2024-12-30 03:40:00,4.14030000,4.14440000,4.13570000,4.13570000,43987.30000000
2024-12-30 03:45:00,4.13570000,4.14130000,4.13410000,4.13650000,35005.70000000
2024-12-30 03:50:00,4.13660000,4.13840000,4.13230000,4.13500000,27782.10000000
2024-12-30 03:55:00,4.13510000,4.13660000,4.12500000,4.13030000,57957.10000000
2024-12-30 04:00:00,4.13030000,4.14750000,4.13020000,4.14720000,54118.20000000
2024-12-30 04:05:00,4.14720000,4.15980000,4.14380000,4.15480000,54877.10000000
2024-12-30 04:10:00,4.15470000,4.16310000,4.14470000,4.14590000,72640.00000000
2024-12-30 04:15:00,4.14590000,4.15270000,4.14370000,4.15260000,42360.80000000
2024-12-30 04:20:00,4.15260000,4.15650000,4.14220000,4.14220000,77316.50000000
2024-12-30 04:25:00,4.14220000,4.14220000,4.11910000,4.12490000,136862.00000000
2024-12-30 04:30:00,4.12500000,4.13070000,4.11770000,4.12770000,74723.00000000
2024-12-30 04:35:00,4.12750000,4.13240000,4.11960000,4.12310000,33984.30000000
2024-12-30 04:40:00,4.12300000,4.12750000,4.12110000,4.12130000,25281.80000000
2024-12-30 04:45:00,4.12110000,4.12790000,4.11430000,4.11540000,36500.10000000
2024-12-30 04:50:00,4.11540000,4.11710000,4.10030000,4.10130000,136929.40000000
2024-12-30 04:55:00,4.10130000,4.10420000,4.09710000,4.09710000,112076.20000000
2024-12-30 05:00:00,4.09700000,4.11040000,4.08840000,4.10870000,111491.10000000
2024-12-30 05:05:00,4.10860000,4.11650000,4.10840000,4.11460000,85461.70000000
2024-12-30 05:10:00,4.11450000,4.11920000,4.11360000,4.11730000,72207.80000000
2024-12-30 05:15:00,4.11730000,4.12240000,4.10180000,4.10390000,49706.50000000
2024-12-30 05:20:00,4.10400000,4.11220000,4.09260000,4.09420000,39563.90000000
2024-12-30 05:25:00,4.09410000,4.09950000,4.08660000,4.08980000,77426.30000000
2024-12-30 05:30:00,4.08960000,4.10000000,4.08550000,4.08550000,103087.10000000
2024-12-30 05:35:00,4.08550000,4.09170000,4.06720000,4.07030000,341709.60000000
2024-12-30 05:40:00,4.07010000,4.08840000,4.06820000,4.08470000,78502.20000000
2024-12-30 05:45:00,4.08470000,4.09900000,4.08270000,4.09040000,111544.70000000
2024-12-30 05:50:00,4.09050000,4.09790000,4.08980000,4.09330000,54130.30000000
2024-12-30 05:55:00,4.09330000,4.10130000,4.08460000,4.09760000,64739.10000000
2024-12-30 06:00:00,4.09770000,4.10960000,4.09740000,4.10820000,68493.80000000
2024-12-30 06:05:00,4.10820000,4.11010000,4.09590000,4.10100000,66136.40000000
2024-12-30 06:10:00,4.10130000,4.11780000,4.10110000,4.11740000,43629.10000000
2024-12-30 06:15:00,4.11740000,4.14810000,4.11680000,4.14490000,402725.60000000
2024-12-30 06:20:00,4.14490000,4.16260000,4.14130000,4.15380000,241908.70000000
2024-12-30 06:25:00,4.15440000,4.15780000,4.13800000,4.14010000,110837.00000000
2024-12-30 06:30:00,4.14010000,4.14470000,4.13130000,4.13600000,134401.90000000
2024-12-30 06:35:00,4.13610000,4.14670000,4.13610000,4.14060000,65006.50000000
2024-12-30 06:40:00,4.14070000,4.14800000,4.13470000,4.14240000,44913.00000000
2024-12-30 06:45:00,4.14290000,4.14820000,4.13340000,4.13740000,67810.80000000
2024-12-30 06:50:00,4.13740000,4.15000000,4.13710000,4.13890000,64744.30000000
2024-12-30 06:55:00,4.13940000,4.15030000,4.13940000,4.14300000,144822.70000000
2024-12-30 07:00:00,4.14220000,4.14830000,4.12850000,4.13650000,58048.50000000
2024-12-30 07:05:00,4.13650000,4.14160000,4.12940000,4.12990000,47680.90000000
2024-12-30 07:10:00,4.12990000,4.13860000,4.12280000,4.12740000,51481.20000000
2024-12-30 07:15:00,4.12730000,4.13580000,4.12470000,4.13050000,43114.20000000
2024-12-30 07:20:00,4.13050000,4.13310000,4.12080000,4.12140000,34532.00000000
2024-12-30 07:25:00,4.12150000,4.12150000,4.10870000,4.11290000,77651.80000000
2024-12-30 07:30:00,4.11300000,4.11600000,4.08950000,4.08990000,348273.20000000
2024-12-30 07:35:00,4.08990000,4.09580000,4.07820000,4.08930000,202578.40000000
2024-12-30 07:40:00,4.08930000,4.10170000,4.08930000,4.09930000,59712.70000000
2024-12-30 07:45:00,4.09930000,4.10650000,4.09150000,4.09330000,50093.40000000
2024-12-30 07:50:00,4.09330000,4.09810000,4.08550000,4.09700000,36903.90000000
2024-12-30 07:55:00,4.09690000,4.10550000,4.09000000,4.10240000,74432.50000000
2024-12-30 08:00:00,4.10240000,4.14460000,4.10000000,4.12790000,325323.60000000
2024-12-30 08:05:00,4.12790000,4.13410000,4.11570000,4.12120000,69982.70000000
2024-12-30 08:10:00,4.12130000,4.12160000,4.11170000,4.11670000,61849.50000000
2024-12-30 08:15:00,4.11660000,4.12480000,4.10840000,4.12020000,83874.00000000
2024-12-30 08:20:00,4.12030000,4.12880000,4.11450000,4.12480000,106706.20000000
2024-12-30 08:25:00,4.12490000,4.12960000,4.11600000,4.11680000,35437.20000000
2024-12-30 08:30:00,4.11680000,4.11680000,4.09390000,4.10130000,163245.00000000
2024-12-30 08:35:00,4.10120000,4.12720000,4.09860000,4.12210000,93986.80000000
2024-12-30 08:40:00,4.12210000,4.12450000,4.10420000,4.10450000,57108.30000000
2024-12-30 08:45:00,4.10440000,4.11670000,4.10410000,4.10450000,45177.80000000
2024-12-30 08:50:00,4.10430000,4.11180000,4.10130000,4.10420000,100998.60000000
2024-12-30 08:55:00,4.10420000,4.11480000,4.10290000,4.10640000,46110.80000000
2024-12-30 09:00:00,4.10630000,4.11320000,4.09160000,4.10770000,107335.10000000
2024-12-30 09:05:00,4.10770000,4.10850000,4.09000000,4.09060000,65059.70000000
2024-12-30 09:10:00,4.09050000,4.09760000,4.08880000,4.09290000,97078.20000000
2024-12-30 09:15:00,4.09300000,4.11280000,4.08520000,4.08540000,133251.20000000
2024-12-30 09:20:00,4.08540000,4.09300000,4.08050000,4.08410000,109095.90000000
2024-12-30 09:25:00,4.08410000,4.10940000,4.07980000,4.09730000,102199.00000000
2024-12-30 09:30:00,4.09760000,4.09870000,4.08160000,4.08880000,71201.70000000
2024-12-30 09:35:00,4.08890000,4.10030000,4.08610000,4.08950000,72639.30000000
2024-12-30 09:40:00,4.08930000,4.09770000,4.08070000,4.08620000,64986.30000000
2024-12-30 09:45:00,4.08580000,4.09270000,4.08400000,4.08970000,84363.80000000
2024-12-30 09:50:00,4.08890000,4.09210000,4.08030000,4.08110000,56570.80000000
2024-12-30 09:55:00,4.08100000,4.08880000,4.07700000,4.08090000,65860.80000000
2024-12-30 10:00:00,4.08090000,4.09000000,4.07550000,4.07720000,113556.80000000
2024-12-30 10:05:00,4.07720000,4.08790000,4.07510000,4.08240000,72665.90000000
2024-12-30 10:10:00,4.08260000,4.09480000,4.07920000,4.08810000,115791.50000000
2024-12-30 10:15:00,4.08810000,4.09480000,4.07720000,4.09060000,55985.00000000
2024-12-30 10:20:00,4.09050000,4.09740000,4.08700000,4.09440000,75801.40000000
2024-12-30 10:25:00,4.09480000,4.10010000,4.09320000,4.09870000,31133.90000000
2024-12-30 10:30:00,4.09840000,4.10020000,4.07330000,4.07400000,96875.30000000
2024-12-30 10:35:00,4.07390000,4.07560000,4.06560000,4.06610000,222553.20000000
2024-12-30 10:40:00,4.06590000,4.08420000,4.06560000,4.07330000,50146.70000000
2024-12-30 10:45:00,4.07330000,4.08650000,4.07330000,4.08180000,60532.40000000
2024-12-30 10:50:00,4.08180000,4.08320000,4.06700000,4.07020000,34288.00000000
2024-12-30 10:55:00,4.07030000,4.07160000,4.06020000,4.06020000,196564.80000000
2024-12-30 11:00:00,4.06030000,4.07070000,4.04040000,4.04440000,263761.60000000
2024-12-30 11:05:00,4.04450000,4.04770000,4.03320000,4.03980000,187193.30000000
2024-12-30 11:10:00,4.03970000,4.05410000,4.03690000,4.03710000,99107.60000000
2024-12-30 11:15:00,4.03700000,4.03900000,4.01540000,4.02820000,345286.70000000
2024-12-30 11:20:00,4.02870000,4.05130000,4.02870000,4.05080000,99068.60000000
2024-12-30 11:25:00,4.05080000,4.08910000,4.04900000,4.08870000,344645.20000000
2024-12-30 11:30:00,4.08880000,4.09760000,4.08060000,4.08900000,231316.40000000
2024-12-30 11:35:00,4.08900000,4.09000000,4.07930000,4.08030000,47735.20000000
2024-12-30 11:40:00,4.08020000,4.08270000,4.07500000,4.08060000,59671.60000000
2024-12-30 11:45:00,4.08060000,4.08740000,4.08000000,4.08400000,26127.20000000
2024-12-30 11:50:00,4.08400000,4.08910000,4.07800000,4.08190000,23831.10000000
2024-12-30 11:55:00,4.08190000,4.09640000,4.08190000,4.08860000,91031.30000000
2024-12-30 12:00:00,4.08850000,4.10570000,4.08580000,4.10480000,169375.70000000
2024-12-30 12:05:00,4.10480000,4.11440000,4.09740000,4.10010000,218736.10000000
2024-12-30 12:10:00,4.10000000,4.11240000,4.09290000,4.10510000,177792.60000000
2024-12-30 12:15:00,4.10510000,4.12740000,4.10030000,4.12700000,166465.40000000
2024-12-30 12:20:00,4.12700000,4.15100000,4.12670000,4.14600000,437650.40000000
2024-12-30 12:25:00,4.14600000,4.15290000,4.13360000,4.13400000,202264.30000000
